,name,place_id,types,lat,lng,rating,user_ratings_total
0,安平北堤(綠),ChIJdWYSh2XfbTQRgk2vgwrEot8,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9625393,120.1474869,4.1,160.0
1,觀夕平臺,ChIJ_____wN2bjQRogqxlnZt3NQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9901592,120.1470983,4.3,8775.0
2,四草大橋,ChIJn_c52f11bjQRibYqZYX9IMk,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9969776,120.1403247,4.4,755.0
3,安平燈塔,ChIJt2ftV03fbTQRoEalBJil24k,"['tourist_attraction', 'point_of_interest', 'establishment']",22.990823100000004,120.1470193,4.2,137.0
4,台南南防波堤(紅燈),ChIJYwiLfWPfbTQRIu6PDC3nOAE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9605549,120.1532462,4.0,38.0
5,橋頭海灘公園,ChIJI5sbLU3fbTQRYOR6bS5rdyI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.993724,120.143413,4.2,3502.0
6,漁光島沙灘,ChIJ5_tQJlHfbTQR79SHxglJfq0,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9827695,120.1522869,4.4,1219.0
7,虱目魚主題館（參加活動請先電話預約）,ChIJQ1hB3v91bjQR__MjGJViSFw,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9831251,120.1558499,4.0,3373.0
8,二鯤鯓砲臺(億載金城),ChIJk_qk9P91bjQRTolgNlHUSrc,"['tourist_attraction', 'point_of_interest', 'establishment']",22.987883,120.159255,4.1,6590.0
9,安平定情碼頭德陽艦園區,ChIJOYFDzarYbTQRB7SC69TUJa8,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9891513,120.1565805,4.2,11582.0
10,漁光島,ChIJ87qwKf11bjQRMuEmcom6RX8,"['tourist_attraction', 'point_of_interest', 'establishment']",22.981044,120.1556693,4.3,15878.0
11,龍崗天橋(四鯤鯓海景天橋),ChIJd4LY7411bjQR-C5ZbbEMvRE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9610739,120.1683404,4.0,807.0
12,台江國家公園管理處行政中心,ChIJAV0H0pTYbTQRuS5hyXnarzE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0028705,120.1362648,4.2,16604.0
13,鹽水溪口濕地,ChIJfYU1LaXYbTQRa32oMpF9EqE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.003138600000003,120.14252340000002,4.6,124.0
14,台江漁樂園,ChIJddor9bbYbTQRZH1q5sC3LL0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0000339,120.1389125,4.3,705.0
15,戀愛廣場,ChIJcdHj06zYbTQRlGEje2beEFo,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9912702,120.1514568,3.7,1138.0
16,碧海風景碼頭,ChIJw5oQhazYbTQRWkgRL0e59IQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.992695,120.152568,4.8,4.0
17,世平二號公園,ChIJTyHy363YbTQRERNi8OZScZs,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.996672,120.148899,3.5,55.0
18,黃金海岸,ChIJMTD9H3J1bjQRC0l1HyDH3rQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.933208800000006,120.1762577,4.0,4177.0
19,作夥憩海邊民宿（防疫一起加油-人工確實check-in以保障每一組房客/落實量額溫/加強消毒）| 榮獲百大好客民宿 | 官網最低價 | 國旅卡（Taiowan One Piece House）,ChIJ3WmuE6_YbTQRFuuYY_K_hn4,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",22.9999584,120.1507503,4.8,85.0
20,湖濱水鳥公園,ChIJ4w_CbqbYbTQRVQQnyLK_1x4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.002768,120.15415149999998,4.3,71.0
21,億載公園,ChIJF0WpAgB2bjQRhBZGgNZY7lk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9898824,120.1589496,4.3,280.0
22,灣裡萬年殿,ChIJR2dw5HJ1bjQRLyGcRqAYrK0,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9333033,120.1800769,4.5,399.0
23,林默娘公園,ChIJG1xPEc5yBxQRiCoswkya8qw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.9938758,120.15719579999998,4.3,7653.0
24,新百祿燕窩觀光工廠,ChIJYxg5j-t1bjQRJu2jTIRgzuk,"['tourist_attraction', 'point_of_interest', 'establishment']",22.967474,120.17663600000002,4.0,730.0
25,台南安平-夕遊出張所,ChIJR0ctuxp2bjQRcIg1Va6v9Bc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0025611,120.1563263,4.0,5593.0
26,安平海關 運河博物館,ChIJVWDJTwN2bjQRvUryDHYDEnc,"['tourist_attraction', 'cafe', 'museum', 'food', 'point_of_interest', 'establishment']",22.998516100000003,120.1639519,4.1,469.0
27,東興洋行,ChIJJ9emiKfYbTQRM528BGBb5cY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0017694,120.1589444,4.0,300.0
28,安平老街,ChIJ_____wN2bjQRIOio8uGV_Og,"['jewelry_store', 'tourist_attraction', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",23.000728,120.1617807,4.2,28810.0
29,英商德記洋行（台灣開拓史料蠟像館）,ChIJo7avkR12bjQR9Gvc2sRtx40,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0034467,120.1597835,4.2,10325.0
30,海山館,ChIJD1nN8Bx2bjQROWmNnLkI_Iw,"['tourist_attraction', 'cafe', 'food', 'point_of_interest', 'establishment']",23.0014144,120.16263130000002,4.0,493.0
31,安平劍獅埕,ChIJL5Dhuxx2bjQRUcjVq8bY2SQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.999942,120.163629,4.0,329.0
32,黑橋牌香腸博物館,ChIJOaMiYd51bjQR5h4F5D6kcJk,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.979734,120.1843038,4.1,6131.0
33,安平古堡,ChIJZ-TjeHN2bjQR8a3Jat0VHps,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0015093,120.1606244,4.3,16409.0
34,安平開臺天后宮,ChIJY7RrRh12bjQRncBHmaoGt4Q,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0006638,120.1606903,4.5,710.0
35,安平蚵灰窯文化館,ChIJ12hEiBt2bjQRIPCZCMYAzws,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0023418,120.1649846,3.9,308.0
36,安平鹽神白沙灘公園,ChIJ11CzTabYbTQREQ4eR--WYk4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0018162,120.1563448,4.0,2449.0
37,塩埕北極殿,ChIJvcESesR1bjQRdD6B3kbhM4U,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.968809,120.18846270000002,4.3,180.0
38,朱玖瑩故居(因鹽玖定),ChIJ_____wN2bjQRPltMc7uJ0zI,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0033747,120.1600684,4.0,262.0
39,國立臺南生活美學館,ChIJB5XdKHJ2bjQRVI5paav5Nzc,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.9920962,120.1874149,4.1,1499.0
40,鄭成功文物館,ChIJvRCasYd2bjQRkHyuV_FbLuk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.9873691,120.2082281,4.3,3116.0
41,神農街,ChIJqctagGZ2bjQRGlAjSFrC5hE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9975171,120.1964949,4.2,14168.0
42,五妃廟,ChIJhwqMKn52bjQRjs-gz337hJY,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.981974,120.204977,4.1,611.0
43,台南武聖夜市,ChIJc9IkfkJ2bjQRD5USkR9J1ck,"['tourist_attraction', 'point_of_interest', 'establishment']",23.003458,120.1905098,4.3,15162.0
44,國立臺灣文學館 (原臺南州廳),ChIJcfdsmWJ2bjQRSb4_CGnFR0E,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.9919771,120.2044915,4.5,6558.0
45,臺南市立臺南文化中心,ChIJYUOPRyd0bjQRivbrqFsMKuU,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9747562,120.2215652,4.3,5148.0
46,原台南測候所,ChIJq7vR14l2bjQRhmlNkSlt5vk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.993676500000007,120.2050336,4.3,444.0
47,吳園藝文中心,ChIJgcp5wol2bjQRdslnxYwK30Y,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.9943733,120.2059555,4.4,5025.0
48,奇美博物館,ChIJq6qqqnp0bjQRpvTHZeYTjKg,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9345608,120.2260268,4.6,46887.0
49,花園夜市 Garden Night Market,ChIJx7B27Vl2bjQRXNQQFasKOKI,"['tourist_attraction', 'point_of_interest', 'establishment']",23.011402800000006,120.2003525,4.2,33366.0
50,巴克禮紀念公園,ChIJMwoLNSF0bjQRPDMC-i3Tuy0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.9719929,120.2225874,4.4,5342.0
51,赤崁樓,ChIJbYl7d2F2bjQRnFdvyMBuZfI,"['tourist_attraction', 'point_of_interest', 'establishment']",22.997478,120.2025433,4.3,18007.0
52,十鼓仁糖文創園區,ChIJA0P9eml0bjQRAFSV5Tjabuc,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9393947,120.23028329999998,4.3,16402.0
53,321巷 藝術聚落,ChIJW5GWOPR2bjQR0zPPTr9TaM8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.004342,120.208972,4.1,4052.0
54,孔廟商圈,ChIJJw96dIh2bjQRwJC5vTPBqEA,"['tourist_attraction', 'point_of_interest', 'establishment']",22.990087,120.2059868,4.1,2602.0
55,臺灣首廟天壇,ChIJGwsbZmJ2bjQRzVsgkZNHXAY,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9937599,120.2041685,4.6,1146.0
56,台南公園,ChIJB8c7pvR2bjQRtQwHdqx87Y0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0024696,120.2116084,4.2,8507.0
57,國立成功大學博物館,ChIJA2xpnZJ2bjQRbOkCD2qgHqE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9966473,120.2195854,4.3,1184.0
58,岳王廟,ChIJIRV4nD5xbjQRXgAaIOpRio4,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9920736,120.2705116,4.4,132.0
59,台南市勞工育樂中心,ChIJp9HPP9V1bjQR5r1C31eH0SY,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9799348,120.204208,3.9,1792.0
60,台南德化堂,ChIJC3iMXX12bjQRoMsHXZctJ2o,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9891281,120.2060494,4.4,56.0
61,大灣廣護宮,ChIJF91eISdxbjQR5Jtr0Tr0Qnw,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0073104,120.26737959999998,4.6,274.0
62,臺南‧家具產業博物館,ChIJZR0yhvF0bjQRV5nYGyNDtgY,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.924395,120.222615,4.2,291.0
63,萬國通路創意觀光工廠,ChIJyctk_7xzbjQRwlvfvXmUDSQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9351511,120.2778068,4.1,2089.0
64,農春鎮生態教育農場,ChIJEcAhwqRybjQRvMFf15zV1m8,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",22.883984,120.300378,3.9,272.0
65,山西宮,ChIJ16cxeMtwbjQRmx7fA619FpU,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.961730300000006,120.3252738,4.5,1577.0
66,關廟森林公園,ChIJlWIzgIltbjQRx65x7mcp3QY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.922976,120.346366,3.5,180.0
67,歸仁仁壽宮,ChIJZ4FKmHlxbjQRgGlHpHolXjk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9698198,120.2929244,4.5,276.0
68,歸仁美學館,ChIJAaNr2HhxbjQRK8bxNrTcI70,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9670492,120.2947307,4.1,332.0
69,台灣Holocaust和平紀念館,ChIJ4-zFi4p0bjQRX7gvMqcTdG0,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9303884,120.230898,3.3,22.0
70,虹泰水凝膠世界【觀光工廠】,ChIJ-Y6sp0txbjQRBXKBfbv65Zk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.9876567,120.2542364,4.8,3562.0
71,忠義聖堂,ChIJOa5VZLtxbjQRL6GV6xhQVTA,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9752919,120.317907,4.3,79.0
72,奧林帕斯橋,ChIJo1W_PV90bjQRWwJL2R7yD5g,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9345557,120.2237535,4.7,221.0
73,臺南永康彩繪眷村,ChIJJXMnr852bjQR_wiSSWCnbYE,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9980186,120.2401401,3.6,1647.0
74,阿波羅噴泉廣場,ChIJRd5FNF90bjQRO3G8WwGpLuw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",22.9345618,120.2227395,4.6,258.0
75,台南清真寺,ChIJzYuV3qF2bjQRrJmsVqIcd9s,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9784539,120.2284563,4.3,78.0
76,虎山林場,ChIJVVUVt2l0bjQRZWzukmRTgZ8,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9458024,120.230224,4.2,866.0
77,龍崎區農會竹炭故事館,ChIJ9ykAlxZubjQRzS1ptwbmGUU,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9646618,120.3600762,3.9,235.0
78,新化木架山草原,ChIJaxi8jC1wbjQR_DTkAGOUnxg,"['tourist_attraction', 'point_of_interest', 'establishment']",22.992757,120.3331336,4.1,585.0
79,關廟北寮彩繪村,ChIJ_zt-fTBubjQRRXOxY2qV7Hc,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9759472,120.3588998,3.9,863.0
80,禾光牧場-羊咩咩的家,ChIJYYTSGThzbjQR3qplv5QkPz0,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",22.8902062,120.2757793,4.3,616.0
81,歸仁運動公園,ChIJ9bWHZH9xbjQRGjGvL2d-J6o,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9638519,120.2970199,4.3,426.0
82,千佛山菩提寺,ChIJrfvEfvxxbjQR73owtABmSnI,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9564354,120.3461387,4.4,530.0
83,大潭埤旺萊公園,ChIJyYlDw_1xbjQRgb-FCpErXFE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.957269,120.34081100000002,3.8,851.0
84,仁德運動公園,ChIJA-5G8f1zbjQRVPKezsmrp1Y,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9684524,120.2583008,4.0,897.0
85,烏龍水,ChIJmapLumlubjQRG_1eXupAXCg,"['tourist_attraction', 'point_of_interest', 'establishment']",22.964016600000004,120.3841486,3.6,11.0
86,西湖靈隱寺,ChIJZ8-5ayNwbjQRfOSKJg4Osn4,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0050709,120.357887,4.3,28.0
87,大潭山,ChIJT2i4zftxbjQRhKeQqVtf-Hk,"['tourist_attraction', 'point_of_interest', 'establishment']",22.95966,120.32776,2.0,1.0
88,木棉花道,ChIJu79N3qtzbjQRgpXHqw1Bkc8,"['tourist_attraction', 'point_of_interest', 'establishment']",22.92238,120.291849,3.9,316.0
89,十門平,ChIJ9V3Lye5tbjQRQVKfbrBVlU4,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9323408,120.3603106,4.7,6.0
90,望龍吊橋,ChIJl4rpIfRvbjQRt-02I1K2Lgo,"['tourist_attraction', 'point_of_interest', 'establishment']",22.963123100000004,120.3602403,4.1,40.0
91,虎形山公園,ChIJnzL3RhRubjQRn6t3BcnkZGk,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9645328,120.3598256,4.2,3661.0
92,牛埔農塘,ChIJT0MwQSNsbjQRqhPJm-zgC-w,"['tourist_attraction', 'point_of_interest', 'establishment']",22.926737300000006,120.4083967,4.0,388.0
93,牛埔,ChIJPZUjZSFsbjQRyckzBjTCKC8,"['tourist_attraction', 'point_of_interest', 'establishment']",22.931938,120.409042,5.0,1.0
94,月世界 弦月眺望台,ChIJsQo1UjkSbjQR848r16FTK9o,"['tourist_attraction', 'point_of_interest', 'establishment']",22.88819789999999,120.3885299,4.1,175.0
95,牛埔泥岩水土保持教學園區,ChIJs6Q-VoZubjQR5WWjw1qUV3k,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.9277211,120.4096322,3.9,945.0
96,獅頭觀景點,ChIJ5aK8S0JvbjQRp4UpBsoB4wc,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9817454,120.4109075,3.1,29.0
97,大坑休閒農場,ChIJG6RYcHVvbjQRNH_T20sX0hY,"['tourist_attraction', 'spa', 'point_of_interest', 'establishment']",23.0072204,120.3904996,4.0,3163.0
98,台南二寮觀日亭,ChIJ-XPq1RVvbjQRD21-L-YusKo,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9927444,120.4098726,4.4,3421.0
99,二寮部落觀景點,ChIJKbWTpmpvbjQR7k6bHzbNypg,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9978256,120.4111793,4.3,221.0
100,日月禪寺,ChIJd2x4VB1tbjQRw8kgViR26GM,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.8868367,120.3902954,4.3,128.0
101,善德寺,ChIJEflietdtbjQR09Noql87IrY,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9399617,120.3788031,4.3,11.0
102,內門紫竹寺,ChIJyz9fO-ZrbjQRwR8dHFjgceU,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9171817,120.4550319,4.5,4966.0
103,草山月世界 馬頭觀景點,ChIJ1acPOE5vbjQR6_ZggwSfMBw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0063439,120.4293886,3.3,295.0
104,內門南海紫竹寺,ChIJvZPLgGlpbjQRrA72AHLCu_0,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.941761,120.4613647,4.5,750.0
105,青瓜寮攔泥壩,ChIJp9i_pLlobjQRJdoRGGePv2Y,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9903738,120.4428203,3.9,16.0
106,小玉山,ChIJy6rcsLxobjQRVkQCFMACdmU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0015314,120.45390159999998,4.0,110.0
107,五間步道,ChIJke-ghLBvbjQRsU8YrlAKnO0,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9438314,120.42365490000002,4.1,9.0
108,台南夢幻湖,ChIJ_____yJsbjQRsXRsKX708EA,"['tourist_attraction', 'point_of_interest', 'establishment']",22.927533,120.4072494,3.9,110.0
109,內門順賢宮,ChIJkR71989rbjQRLJpp38tveMk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.912432,120.470409,4.3,535.0
110,中新登山步道,ChIJG1J9mAJpbjQRcOtHLJx6ERk,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9665395,120.4733867,3.4,5.0
111,臺灣基督長老教會木柵教會,ChIJ8XdRPuVobjQRLOlAmZbdvLw,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",22.9765928,120.4694858,4.4,71.0
112,旗山孔子廟,ChIJSb8r361rbjQRJMUlxPS_QqQ,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",22.88878,120.4762475,4.3,393.0
113,鴨母寮朱一貴文化園區,ChIJgXwQX0NpbjQRuHksi3lrWmQ,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9394552,120.453374,3.9,147.0
114,308高地觀景台,ChIJRVqXhdZobjQRWVW3xm6lmZs,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9758776,120.442203,3.8,242.0
115,旗山老街,ChIJ2SN1qlJqbjQRlpX_OGuzUj4,"['tourist_attraction', 'point_of_interest', 'establishment']",22.8880694,120.4820373,4.1,22549.0
116,旗山車站-糖鐵故事館,ChIJu0mEUlNqbjQRRgU7Ogedxco,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.8846222,120.4819841,4.0,3157.0
117,旗山武德殿,ChIJKw0wFK1rbjQR_FIJrvefyUI,"['tourist_attraction', 'point_of_interest', 'establishment']",22.887975,120.4802389,4.1,745.0
118,石拱迴廊,ChIJ25g5SlNqbjQR5p6-8e_S8Lc,"['tourist_attraction', 'point_of_interest', 'establishment']",22.88497659999999,120.4820693,3.6,40.0
119,雷音寺,ChIJiUffuwNqbjQRMBEF9Y-DsPw,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9097,120.5203469,4.4,97.0
120,石頭護岸,ChIJq_RduVNqbjQR-oJ1U1855CI,"['tourist_attraction', 'point_of_interest', 'establishment']",22.8848173,120.4858322,4.0,33.0
121,地景橋,ChIJf95allNqbjQRJD5PdTqmmpA,"['tourist_attraction', 'point_of_interest', 'establishment']",22.8843016,120.4856789,4.1,254.0
122,美濃窯,ChIJeUZOjwZqbjQRgaudMdhsTi4,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9051246,120.5229797,3.9,268.0
123,美濃民俗村,ChIJPbkMK21qbjQR8g3_lDT5L1U,"['tourist_attraction', 'point_of_interest', 'establishment']",22.8931389,120.513977,3.8,6928.0
124,玉清宮,ChIJeZ7aSP5BbjQRkiwKr2aCkXs,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9080965,120.5296629,3.8,5.0
125,崇光寺,ChIJhS9yoQRCbjQRnt-tHZZ9rYQ,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9151349,120.5381969,4.3,27.0
126,旗山聖若瑟天主堂,ChIJu3yQfqxrbjQRjcZXCqbrwu8,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",22.88486499999999,120.4790158,4.4,179.0
127,美濃單車漫遊(藍線)起點,ChIJ2RCWf_tBbjQR9bWy0i441IU,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9022693,120.5337437,4.2,5.0
128,美濃客家庄教學農場,ChIJR2YkOHRqbjQR4t8jGO75WS4,"['tourist_attraction', 'point_of_interest', 'establishment']",22.8871057,120.522744,4.0,224.0
129,美濃客家文物館 Meinong Hakka Cultural Museum,ChIJQ4RlwyZCbjQRVuhbdSagF6w,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",22.9110749,120.557548,3.9,2983.0
130,美濃單車漫遊(紅線)起點,ChIJgfriLPVBbjQRKIkuMxGJdOw,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9046554,120.5508104,4.5,48.0
131,廣進勝油紙傘,ChIJ17fNSvVBbjQRPlvZSZFQ2N0,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9081517,120.5507898,4.2,745.0
132,府城天險,ChIJPxEJziHZbTQROQHQgosaJBY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0203299,120.1094712,4.1,777.0
133,城西濕地景觀區,ChIJbbRwyBjZbTQRxXTE8Obu1JY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0231925,120.10626090000002,4.2,25.0
134,鎮門宮 | 鄭成功廟,ChIJ1c0TKiDZbTQRs6d5TrlH5Yo,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0208234,120.1101756,4.2,98.0
135,赤腳門神,ChIJc-4yhx_ZbTQRA3l2NcidRjg,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0210215,120.1102162,4.3,6.0
136,四草綠色隧道,ChIJt0-ISOvYbTQRhg3rUteyQIw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0196399,120.1361465,4.3,12881.0
137,四草大眾廟,ChIJt0-ISOvYbTQRnwSP3yFs-T0,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.01993389999999,120.1351284,4.1,2762.0
138,抹香鯨陳列館,ChIJw8tbN-vYbTQR5-r_fWMY-Rk,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.019806,120.1354963,3.8,170.0
139,海靈佳城碑,ChIJ2d5eyZTYbTQRc6Ug4I_YSpY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0201642,120.13515890000002,4.0,9.0
140,奇美食品幸福工廠,ChIJtZ_qdvN1bjQRD6DCGTFVwfM,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9487412,120.2170025,3.9,4928.0
141,牛稠子,ChIJHakTez50bjQRKVSr__1Mbog,"['tourist_attraction', 'point_of_interest', 'establishment']",22.95859399999999,120.225771,3.0,2.0
142,牛稠子車站公園,ChIJkzJvAjJ1bjQRMNJW2DSa-M8,"['tourist_attraction', 'point_of_interest', 'establishment']",22.9560792,120.2289347,4.5,385.0
143,仁德麗池公園,ChIJWzg3gkR0bjQRAN-IguCyjWk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9460566,120.2222814,3.6,26.0
144,崇善公園,ChIJHboEdKB2bjQRaZrVYuMO4t0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9745794,120.2300747,4.1,105.0
145,開元寺,ChIJhbDsK-R2bjQRpVjFs3XJ8Dg,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.011085100000006,120.2230133,4.3,712.0
146,柏楊文物館,ChIJqT54KYd2bjQRU8yjiQTLA9w,"['museum', 'tourist_attraction', 'university', 'point_of_interest', 'establishment']",22.9853163,120.2059548,4.0,16.0
147,耘非凡美術館,ChIJGZ2OIpp2bjQR8byt2k5kt2Q,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.984659,120.2216825,4.4,163.0
148,東成會館-東成幸福婚宴會館,ChIJfeRH_xBwbjQR6ousiFCWE9s,"['restaurant', 'tourist_attraction', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment']",23.0256242,120.3292659,4.0,1406.0
149,新建大造形石雕石藝,ChIJqzAo0G1xbjQR1nn1-mKfWRk,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",22.9739081,120.2829976,4.5,4.0
150,微細科技股份有限公司,ChIJgXn9ka1xbjQRGniFxOkuaz8,"['tourist_attraction', 'point_of_interest', 'store', 'establishment']",22.9960119,120.3092841,0.0,0.0
151,中興大學新化林場,ChIJiVr_zuNvbjQRUZcMOGqbdRc,"['tourist_attraction', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",23.026979500000003,120.3525854,4.1,630.0
152,虎頭埤,ChIJ5cR9Fv9vbjQRLSiI-ISs55U,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0271187,120.3360309,4.1,3010.0
153,台灣基督長老教會口埤教會,ChIJUY5rTeNvbjQR_UVXRIM43NU,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",23.0253887,120.3502855,4.6,60.0
154,新化休閒自行車道,ChIJ2SGBMhtwbjQRc9ndvavNtww,"['tourist_attraction', 'point_of_interest', 'establishment']",23.027168,120.3356389,3.8,24.0
