,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
310,310,光武公園,ChIJSf1y1fp2bjQR-q-dutjGXEU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0120258,120.2165057,4.2,34.0,"['全部', '散步', '沙坑', '兒童']","[['4時', '40%'], ['5時', '61%'], ['6時', '79%'], ['7時', '84%'], ['8時', '74%'], ['9時', '54%'], ['10時', '36%'], ['11時', '25%'], ['12時', '23%'], ['13時', '27%'], ['14時', '34%'], ['15時', '43%'], ['16時', '51%'], ['17時', '57%'], ['18時', '60%'], ['19時', '61%'], ['20時', '57%'], ['21時', '51%'], ['22時', '44%'], ['23時', '35%'], ['0時', '27%'], ['1時', '21%'], ['2時', '20%'], ['3時', '25%']]"
311,311,探索教育公園,ChIJp-mp3tFwbjQR6XnzNqfad8Y,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0216942,120.2588196,4.1,2511.0,"['全部', '運動', '蚊蟲', '攤販', '腹地', '演奏', '公德心', '雜草', '捐血']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '0%'], ['10時', '0%'], ['11時', '34%'], ['12時', '36%'], ['13時', '44%'], ['14時', '56%'], ['目前繁忙程度：61%', '70%)'], ['16時', '81%'], ['17時', '86%'], ['18時', '82%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
312,312,慈蓮寺,ChIJn-e0GW5vbjQRmR-nVykvIk8,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.009899,120.40281359999999,4.5,140.0,[],[]
313,313,榮格湖,ChIJU-XsjMNvbjQR5izij64TUDc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0170424,120.39868829999999,3.0,1.0,[],[]
314,314,大圓滿廟,ChIJdUTM90RmbjQR_k21FqRn0YE,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.039939999999998,120.46656100000001,4.3,37.0,"['全部', '車']",[]
315,315,南遊山莊,ChIJH1zVOVJmbjQRrVCGRugWx28,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0422878,120.47734070000001,4.0,5.0,[],[]
316,316,黑面琵鷺生態展示館,ChIJSYsOWxzabTQR7L0m0A0HWtg,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.081390300000002,120.062715,4.3,187.0,"['全部', '標本', '教育', '鳥', '影片', '知識', '小朋友', '季節', '廁所', '停車', '展覽']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '10%'], ['10時', '13%'], ['11時', '15%'], ['12時', '15%'], ['13時', '15%'], ['14時', '18%'], ['15時', '21%'], ['16時', '23%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
317,317,賢良公園,ChIJ1YeCkkB2bjQR0B68iXzfV4k,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0084222,120.18381770000002,4.0,63.0,"['全部', '籃球場', '運動', '排球', '狗', '小朋友']","[['4時', '1%'], ['5時', '1%'], ['6時', '1%'], ['7時', '1%'], ['8時', '3%'], ['9時', '4%'], ['10時', '3%'], ['11時', '1%'], ['12時', '1%'], ['13時', '1%'], ['14時', '3%'], ['15時', '15%'], ['16時', '30%'], ['17時', '42%'], ['18時', '45%'], ['19時', '37%'], ['20時', '22%'], ['21時', '6%'], ['22時', '1%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '0%'], ['3時', '1%']]"
318,318,賢北公園,ChIJu9g4AUB2bjQR5t7TvJr3rsM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.006118100000002,120.1822824,3.8,91.0,"['全部', '樹', '環境', '社區', '運動', '設施', '遊戲', '狗']","[['4時', '2%'], ['5時', '2%'], ['6時', '2%'], ['7時', '14%'], ['8時', '23%'], ['9時', '28%'], ['10時', '26%'], ['11時', '18%'], ['12時', '7%'], ['13時', '2%'], ['14時', '11%'], ['15時', '35%'], ['16時', '61%'], ['17時', '73%'], ['18時', '59%'], ['19時', '30%'], ['20時', '5%'], ['21時', '2%'], ['22時', '2%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
319,319,湖美公園,ChIJF1O6sRR2bjQRbJ_jGN2o60Q,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0014122,120.1815368,4.1,130.0,"['全部', '環境', '運動', '小孩', '玩']","[['4時', '1%'], ['5時', '1%'], ['6時', '1%'], ['7時', '4%'], ['8時', '14%'], ['9時', '18%'], ['10時', '13%'], ['11時', '6%'], ['12時', '4%'], ['13時', '8%'], ['14時', '18%'], ['15時', '27%'], ['16時', '33%'], ['17時', '34%'], ['18時', '28%'], ['19時', '19%'], ['20時', '11%'], ['21時', '3%'], ['22時', '1%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
320,320,西賢公園,ChIJmbm-BRR2bjQRigUwQodQ4ow,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.00213380000001,120.17751750000001,4.0,126.0,"['全部', '籃球場', '小孩', '樹']","[['4時', '1%'], ['5時', '11%'], ['6時', '18%'], ['7時', '22%'], ['8時', '21%'], ['9時', '18%'], ['10時', '12%'], ['11時', '7%'], ['12時', '5%'], ['13時', '7%'], ['14時', '14%'], ['15時', '23%'], ['16時', '36%'], ['17時', '47%'], ['18時', '54%'], ['19時', '56%'], ['20時', '50%'], ['21時', '39%'], ['22時', '23%'], ['23時', '9%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
321,321,立德公園,ChIJITMW2fd2bjQRdG18GfXuqc0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0099894,120.20534669999999,4.1,255.0,"['全部', '玩', '攀爬', '小黑蚊', '環境', '編織', '繩', '防蚊液', '沙', '廁所', '設計']","[['4時', '1%'], ['5時', '1%'], ['6時', '0%'], ['7時', '39%'], ['8時', '73%'], ['9時', '85%'], ['10時', '72%'], ['11時', '52%'], ['12時', '38%'], ['13時', '36%'], ['14時', '40%'], ['15時', '44%'], ['16時', '45%'], ['17時', '41%'], ['18時', '34%'], ['19時', '24%'], ['20時', '12%'], ['21時', '0%'], ['22時', '1%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
322,322,育德公園,ChIJiedsz152bjQRfyIYpL7JPps,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.006646300000003,120.2012639,3.9,130.0,"['全部', '社區', '運動', '散步', '小孩', '蚊子', '樹', '松鼠']","[['4時', '2%'], ['5時', '2%'], ['6時', '2%'], ['7時', '2%'], ['8時', '7%'], ['9時', '12%'], ['10時', '15%'], ['11時', '15%'], ['12時', '13%'], ['13時', '12%'], ['14時', '20%'], ['15時', '58%'], ['16時', '100%'], ['17時', '86%'], ['18時', '46%'], ['19時', '29%'], ['20時', '28%'], ['21時', '24%'], ['22時', '13%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
323,323,福安公園,ChIJmxHGLP52bjQRcM1gCSTV628,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.021492000000002,120.20804440000002,4.1,81.0,"['全部', '廁所', '運動', '散步']","[['4時', '0%'], ['5時', '10%'], ['6時', '26%'], ['7時', '33%'], ['8時', '26%'], ['9時', '10%'], ['10時', '0%'], ['11時', '0%'], ['12時', '0%'], ['13時', '0%'], ['14時', '10%'], ['15時', '16%'], ['16時', '16%'], ['17時', '16%'], ['18時', '6%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%'], ['0時', '0%'], ['1時', '0%'], ['2時', '0%'], ['3時', '0%']]"
324,324,神秘恐龍公園,ChIJCbyytQB3bjQRGu9RWrjABzE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.027241,120.20623090000001,3.6,43.0,"['全部', '小孩', '社區', '蚊子', '維護', '樹木', '狗', '感覺', '溜滑梯', '垃圾']",[]
325,325,恐龍公園,ChIJG3MsSwd3bjQR051bVwLWyGY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0276702,120.2063476,3.4,251.0,"['全部', '恐龍', '球池', '沙坑', '收費', '設施', '防蚊液', '3d', '刺激', '攤販', '腹地']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '0%'], ['10時', '65%'], ['11時', '81%'], ['12時', '94%'], ['13時', '100%'], ['14時', '98%'], ['15時', '90%'], ['16時', '77%'], ['17時', '61%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
326,326,正覺寺,ChIJqZ5Npf12bjQRCizCjkGEbeA,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0188229,120.21309450000001,4.4,274.0,[],[]
327,327,愛鳳小吃店,ChIJQ0M9Gmd2bjQR90g4I2jcBi0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0005599,120.19748490000002,3.8,24.0,"['全部', '電影']",[]
328,328,媽祖樓天后宮,ChIJkTfSG2d2bjQRdgQDcUTJy98,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0004194,120.19754840000002,4.4,122.0,"['全部', '廟', '電影', '歷史', '感謝', '散步', '感覺']","[['5時', '0%'], ['6時', '7%'], ['7時', '14%'], ['8時', '22%'], ['9時', '29%'], ['10時', '35%'], ['11時', '41%'], ['12時', '44%'], ['13時', '45%'], ['14時', '45%'], ['目前繁忙程度：0%', '44%)'], ['16時', '44%'], ['17時', '41%'], ['18時', '39%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%']]"
329,329,烏鬼井,ChIJc9Ko5l92bjQRd2NFAjFhKFI,"['tourist_attraction', 'point_of_interest', 'establishment']",23.001665,120.204006,3.7,149.0,"['全部', '皮膚', '黑', '名', '規劃']","[['4時', '73%'], ['5時', '72%'], ['6時', '73%'], ['7時', '73%'], ['8時', '74%'], ['9時', '75%'], ['10時', '75%'], ['11時', '76%'], ['12時', '76%'], ['13時', '76%'], ['14時', '76%'], ['15時', '77%'], ['16時', '78%'], ['17時', '80%'], ['18時', '82%'], ['19時', '83%'], ['20時', '84%'], ['21時', '85%'], ['22時', '84%'], ['23時', '83%'], ['0時', '80%'], ['1時', '78%'], ['2時', '76%'], ['3時', '74%']]"
330,330,飛雁新村傳原通訊所,ChIJwVXztB13bjQRqHsVPG14tJo,"['tourist_attraction', 'point_of_interest', 'establishment']",23.021812799999992,120.22071070000001,3.8,14.0,[],[]
331,331,山海圳綠道,ChIJJ7boAAV3bjQRSsydd-o7Y3E,"['tourist_attraction', 'point_of_interest', 'establishment']",23.02899,120.21389609999999,4.1,60.0,"['全部', '散步', '自行車道']","[['4時', '1%'], ['5時', '0%'], ['6時', '14%'], ['7時', '27%'], ['8時', '40%'], ['9時', '52%'], ['10時', '62%'], ['11時', '71%'], ['12時', '80%'], ['13時', '87%'], ['14時', '95%'], ['目前繁忙程度：100%', '100%)'], ['16時', '100%'], ['17時', '95%'], ['18時', '84%'], ['19時', '68%'], ['20時', '49%'], ['21時', '28%'], ['22時', '9%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
332,332,國立成功大學台灣文學系,ChIJ6UmkZvJ2bjQRh900vOGXKEk,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0019673,120.2155594,4.5,26.0,"['全部', '建築']",[]
333,333,大地化石礦石博物館,ChIJJ3BRZsBwbjQRnac2vJU1Vc0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.034107199999998,120.271823,4.2,46.0,"['全部', '收藏']",[]
334,334,南化波羅蜜園,ChIJq5z8EltmbjQRifccoGRjsL4,"['tourist_attraction', 'point_of_interest', 'establishment']",23.044513100000003,120.46614939999999,3.6,14.0,[],[]
335,335,寶光玉山,ChIJRfdB2JtobjQRXgltsjRdex4,"['tourist_attraction', 'point_of_interest', 'establishment']",23.06920969999999,120.51440819999999,4.4,1652.0,"['全部', '廟', '花', '環境', '道場', '聖地', '建築', '風景', '朝聖', '志工', '磁場']",[]
336,336,國聖港,ChIJeR4RPADabTQRaKw1I1Qnmpw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.093108800000003,120.06549740000001,4.3,3.0,"['全部', '沙漠', '環島', '地形', '堤防', '光害']","[['4時', '3%'], ['5時', '3%'], ['6時', '3%'], ['7時', '4%'], ['8時', '6%'], ['9時', '7%'], ['10時', '9%'], ['11時', '11%'], ['12時', '13%'], ['13時', '15%'], ['14時', '18%'], ['15時', '31%'], ['16時', '58%'], ['17時', '68%'], ['18時', '47%'], ['19時', '24%'], ['20時', '15%'], ['21時', '12%'], ['22時', '11%'], ['23時', '9%'], ['0時', '7%'], ['1時', '5%'], ['2時', '4%'], ['3時', '3%']]"
