,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
470,470,倒風內海故事館,ChIJNb0ptMh9bjQRSVyrb_2h5nU,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.1900317,120.268942,4.0,531.0,,
471,471,麻豆港碼頭遺蹟,ChIJfZjYF899bjQR6ScakOT2mJg,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1896067,120.26994280000001,4.0,42.0,,
472,472,蔴荳古港文化園區,ChIJm6Uoish9bjQRO_3HZOfPAcE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1895004,120.2691827,4.1,148.0,,
473,473,麻豆區文化館,ChIJfywPVoB-bjQRx_d-l438oZg,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.1829605,120.2483114,4.1,120.0,,
474,474,善化胡厝寮,ChIJ3UAZpQx8bjQRvRXom-2-U0o,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1460033,120.27104380000002,4.1,90.0,,
475,475,葫蘆埤自然公園,ChIJw6qOYXV9bjQRPr6viKQSN-Y,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1979951,120.2975531,4.1,2260.0,,
476,476,官田體育公園,ChIJETtafxN9bjQREIEmT2xVsF8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.190426300000002,120.3143604,4.0,168.0,,
477,477,隆田酒廠,ChIJ8Xz28kF9bjQRTE5bSLIZkIM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.195941,120.321772,3.7,146.0,,
478,478,大崎村落創藝基地,ChIJmwy5ZZdibjQRNGhNiXlmhAM,"['tourist_attraction', 'library', 'point_of_interest', 'establishment']",23.191152300000002,120.370579,4.3,38.0,,
479,479,天壇,ChIJc6q91JhibjQR8BZBhp8myOY,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.197144899999998,120.36926909999998,3.6,156.0,,
480,480,六甲夢之湖,ChIJ_____7OJbjQRIDvC3lEyuSk,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1992655,120.40116809999999,3.9,501.0,,
481,481,玉井斗六籃鳥山,ChIJVx-n9rthbjQROfngQv4VTDE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1479569,120.45338319999999,4.4,5.0,,
482,482,梅嶺香蕉山,ChIJYaShBHP1bjQREbne0UBLnOM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.184468600000002,120.5338429,4.0,85.0,,
483,483,西寮鹽灘地,ChIJf6lRm53WbTQRxewy4WAimVE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.173762600000003,120.10358719999999,4.0,42.0,,
484,484,康那香不織布創意王國,ChIJp6Iww6LVbTQRAYsiKsXDznA,"['tourist_attraction', 'point_of_interest', 'establishment']",23.200030399999996,120.1307449,3.9,459.0,"['全部', '口罩', '觀光工廠', '產品', '濕紙巾', '門票', '販賣', '環境', '女性', '面膜', '展場']","[['6時', '0%'], ['7時', '0%'], ['8時', '0%'], ['9時', '23%'], ['10時', '23%'], ['11時', '20%'], ['12時', '17%'], ['13時', '16%'], ['14時', '16%'], ['15時', '16%'], ['16時', '14%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
485,485,彩色鹽田,ChIJjzrYJpDVbTQRAYmxzLmEe8E,"['tourist_attraction', 'point_of_interest', 'establishment']",23.185116600000004,120.10996750000001,3.6,23.0,[],"[['4時', '3%'], ['5時', '3%'], ['6時', '3%'], ['7時', '3%'], ['8時', '3%'], ['9時', '3%'], ['10時', '3%'], ['11時', '3%'], ['12時', '3%'], ['13時', '3%'], ['14時', '3%'], ['15時', '3%'], ['16時', '3%'], ['17時', '0%'], ['18時', '3%'], ['19時', '3%'], ['20時', '3%'], ['21時', '3%'], ['22時', '3%'], ['23時', '3%'], ['0時', '3%'], ['1時', '3%'], ['2時', '3%'], ['3時', '3%']]"
486,486,麻豆海埔池王府,ChIJP2tVH05-bjQRmy_zbiaWxh4,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.2036627,120.2119517,4.3,318.0,"['全部', '戰車', '參拜', '小孩', '停車', '進香', '信徒']","[['5時', '0%'], ['6時', '38%'], ['7時', '50%'], ['8時', '61%'], ['9時', '70%'], ['10時', '75%'], ['11時', '78%'], ['12時', '78%'], ['13時', '74%'], ['14時', '69%'], ['15時', '61%'], ['16時', '53%'], ['17時', '45%'], ['18時', '36%'], ['19時', '27%'], ['20時', '0%'], ['21時', '0%'], ['22時', '0%']]"
487,487,角秀山,ChIJhRUCR1R9bjQR-PdLBYSiRGQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.205384,120.339402,4.2,6.0,[],[]
488,488,八田與一紀念館,ChIJXZgQhx-IbjQRjUlX2-l8cQU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.205444399999998,120.36644440000002,4.2,311.0,[],[]
489,489,烏山頭水庫風景區,ChIJ86owPh-IbjQRQiuP_PqBv98,"['tourist_attraction', 'point_of_interest', 'establishment']",23.20788839999999,120.3633866,4.1,2482.0,[],[]
490,490,開明寺,ChIJxZh0HpphbjQRe1fmijeahUQ,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.151628,120.45294799999999,2.0,2.0,[],[]
491,491,青鯤鯓青山漁港,ChIJ51EgAxfUbTQRZPamRQOENbw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1896738,120.0861027,4.0,1081.0,"['全部', '拍賣', '海鮮', '漁獲', '下午', '鮮魚', '小吃', '漁船', '市場', '蚵', '漁村']",[]
492,492,青鯤鯓扇形鹽田,ChIJm7eJIj7UbTQRmqSoE0QDL4w,"['tourist_attraction', 'point_of_interest', 'establishment']",23.193866600000003,120.08901170000001,4.1,314.0,"['全部', '釣魚', '日落', '規劃', '水', '感覺', '海風', '地形', '蝦', '自然']","[['4時', '11%'], ['5時', '14%'], ['6時', '24%'], ['7時', '37%'], ['8時', '47%'], ['9時', '51%'], ['10時', '50%'], ['11時', '45%'], ['12時', '42%'], ['13時', '43%'], ['14時', '47%'], ['15時', '50%'], ['16時', '52%'], ['17時', '53%'], ['18時', '56%'], ['19時', '64%'], ['20時', '77%'], ['21時', '92%'], ['22時', '100%'], ['23時', '96%'], ['0時', '80%'], ['1時', '57%'], ['2時', '34%'], ['3時', '18%']]"
493,493,馬沙溝彩繪村,ChIJefK1Rl_UbTQRZBZbq6jG-_A,"['tourist_attraction', 'point_of_interest', 'establishment']",23.216589199999998,120.0943423,4.1,619.0,[],"[['4時', '60%'], ['5時', '59%'], ['6時', '62%'], ['7時', '68%'], ['8時', '72%'], ['9時', '73%'], ['10時', '72%'], ['11時', '69%'], ['12時', '69%'], ['13時', '72%'], ['14時', '76%'], ['15時', '81%'], ['16時', '84%'], ['17時', '83%'], ['18時', '78%'], ['19時', '72%'], ['20時', '67%'], ['21時', '65%'], ['22時', '67%'], ['23時', '70%'], ['0時', '73%'], ['1時', '73%'], ['2時', '69%'], ['3時', '64%']]"
494,494,漚汪木棉花道,ChIJKdpiwSTVbTQRr5WCCdyyrqQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23.2137785,120.14648570000001,4.4,185.0,"['全部', '三月', '安全', '車']",[]
495,495,香雨書院,ChIJJUmMQojVbTQRq-wzKLZywZY,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1922288,120.1570705,4.1,115.0,"['全部', '展覽', '藝術', '熱心', '建築', '展場', '大學']",[]
496,496,木棉花道,ChIJxc--HIrVbTQRpqSrxpDra4s,"['tourist_attraction', 'point_of_interest', 'establishment']",23.187810600000002,120.1579669,4.0,96.0,"['全部', '車', '季節', '安全', '綠色', '三月', '攤販', '紅', '稻田', '隧道', '步道']","[['4時', '39%'], ['5時', '41%'], ['6時', '43%'], ['7時', '43%'], ['8時', '47%'], ['9時', '52%'], ['10時', '60%'], ['11時', '70%'], ['12時', '79%'], ['13時', '85%'], ['14時', '87%'], ['15時', '81%'], ['16時', '70%'], ['17時', '56%'], ['18時', '39%'], ['19時', '22%'], ['20時', '10%'], ['21時', '4%'], ['22時', '2%'], ['23時', '4%'], ['0時', '12%'], ['1時', '20%'], ['2時', '29%'], ['3時', '35%']]"
497,497,興農社區-幸福的Love園地,ChIJwZC5GYV-bjQRXnozcXZvEuw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1773868,120.24177350000001,3.7,38.0,[],"[['4時', '39%'], ['5時', '46%'], ['6時', '53%'], ['7時', '60%'], ['8時', '65%'], ['9時', '65%'], ['10時', '60%'], ['11時', '53%'], ['12時', '43%'], ['13時', '36%'], ['14時', '43%'], ['15時', '65%'], ['16時', '92%'], ['17時', '95%'], ['18時', '70%'], ['19時', '41%'], ['20時', '24%'], ['21時', '19%'], ['22時', '19%'], ['23時', '21%'], ['0時', '24%'], ['1時', '26%'], ['2時', '29%'], ['3時', '34%']]"
498,498,老塘湖文化影城,ChIJJeDSwzR-bjQRAKrCaBDubWQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23.219250600000002,120.20636599999999,4.1,10.0,[],[]
499,499,天一中藥生活化園區(台南觀光工廠│景點│台南親子旅遊),ChIJV9BWgvWHbjQR3QuxU1MUk-w,"['tourist_attraction', 'park', 'restaurant', 'food', 'school', 'health', 'point_of_interest', 'store', 'establishment']",23.212869,120.32330800000001,4.2,924.0,"['全部', '知識', '茶葉蛋', '豆干', '藥膳', '中醫', 'DIY', '藥局', '製造']",[]
